512 149
27 24 +1.263692e+07
28 24 +7.721975e+06
29 24 +7.958325e+06
30 24 +7.590084e+06
31 24 +4.508374e+06
32 24 +7.371420e+06
33 24 +1.790858e+07
34 24 +8.870963e+06
35 24 +2.020138e+07
36 24 +3.623470e+07
37 24 +3.475160e+07
38 24 +1.912441e+07
39 24 +1.291140e+07
40 24 +2.232834e+07
41 24 +1.647775e+07
42 24 +2.802075e+07
43 24 +3.199679e+07
44 24 +3.734811e+06
45 24 +1.162292e+07
46 24 +1.495310e+07
47 24 +1.094886e+07
48 24 +3.909044e+07
49 24 +6.283610e+07
50 24 +1.709150e+07
51 24 +3.529910e+07
52 24 +6.746474e+06
53 24 +3.355757e+07
54 24 +2.287677e+07
55 24 +1.584985e+07
56 24 +2.832416e+07
57 24 +1.369577e+07
58 24 +7.062106e+06
59 24 +4.398081e+06
60 24 +1.726516e+07
61 24 +2.113373e+07
62 24 +1.541981e+07
63 24 +1.388341e+07
64 24 +1.346200e+07
65 24 +2.540558e+07
66 24 +2.931418e+07
67 24 +2.716143e+07
68 24 +2.931252e+07
69 24 +1.997728e+07
70 24 +1.139197e+07
71 24 +2.245199e+07
72 24 +2.738685e+07
73 24 +2.571769e+07
74 24 +2.440956e+07
75 24 +2.851273e+07
76 24 +8.560264e+06
77 24 +3.316350e+07
78 24 +2.661030e+07
79 24 +1.316216e+07
80 24 +3.150981e+06
81 24 +1.895274e+07
82 24 +2.009671e+07
83 24 +6.264432e+06
84 24 +1.668272e+07
85 24 +2.398754e+07
86 24 +2.411998e+07
87 24 +1.535947e+07
88 24 +8.094661e+06
89 24 +1.028753e+07
90 24 +7.627140e+06
91 24 +1.788661e+06
92 24 +9.323593e+06
93 24 +2.310896e+07
94 24 +2.119110e+07
95 24 +9.737389e+06
96 24 +3.356088e+06
97 24 +1.043266e+07
98 24 +2.038538e+06
99 24 +5.376971e+06
100 24 +1.714082e+06
101 24 +6.181756e+06
102 24 +1.238753e+07
103 24 +1.325019e+07
104 24 +1.155600e+07
105 24 +9.212612e+06
106 24 +5.037486e+06
107 24 +1.356511e+06
108 24 +1.364353e+07
109 24 +1.552417e+07
110 24 +1.343529e+07
111 24 +1.978059e+07
112 24 +1.912106e+07
113 24 +1.941379e+07
114 24 +2.403829e+07
115 24 +1.582900e+07
116 24 +1.119176e+07
117 24 +3.178127e+06
118 24 +1.695181e+07
119 24 +1.494249e+07
120 24 +5.504977e+06
121 24 +1.441627e+07
122 24 +1.071161e+07
123 24 +4.594327e+06
124 24 +1.529149e+06
125 24 +1.165133e+07
126 24 +1.631743e+07
127 24 +9.367048e+06
128 24 +1.011019e+07
129 24 +2.203782e+07
130 24 +1.702015e+07
131 24 +1.353084e+07
132 24 +8.489295e+06
133 24 +1.277976e+07
134 24 +2.162560e+07
135 24 +2.484685e+07
136 24 +1.663663e+07
137 24 +5.528824e+06
138 24 +1.852223e+07
139 24 +1.274237e+07
140 24 +3.684597e+06
141 24 +1.140259e+07
142 24 +2.308947e+07
143 24 +1.283492e+07
144 24 +1.310272e+07
145 24 +3.776109e+06
146 24 +2.887119e+07
147 24 +3.424627e+07
148 24 +9.140290e+06
149 24 +8.133633e+06
150 24 +2.908833e+07
151 24 +6.821539e+07
152 24 +7.203468e+07
153 24 +3.113884e+07
154 24 +3.701679e+07
155 24 +8.369119e+06
156 24 +5.628584e+06
157 24 +1.569878e+07
158 24 +2.620235e+07
159 24 +6.093246e+07
160 24 +9.088001e+07
161 24 +4.180758e+07
162 24 +2.092202e+07
163 24 +2.497731e+07
164 24 +7.624311e+06
165 24 +7.822127e+06
166 24 +6.958240e+06
167 24 +7.453235e+06
168 24 +3.234712e+07
169 24 +3.985029e+07
170 24 +3.784222e+07
171 24 +2.014208e+07
172 24 +1.244809e+07
173 24 +2.403464e+07
174 24 +1.138954e+07
175 24 +1.527525e+07
176 24 +6.155743e+07
177 24 +2.999438e+08
178 24 +3.020704e+08
179 24 +7.152169e+07
180 24 +1.272295e+07
181 24 +1.384537e+07
182 24 +1.801232e+07
183 24 +1.268438e+07
184 24 +2.344284e+07
185 24 +4.941636e+07
186 24 +4.176263e+07
187 24 +1.649830e+07
188 24 +1.102533e+07
189 24 +5.614225e+06
190 24 +1.712068e+06
191 24 +4.682340e+06
192 24 +3.133333e+07
193 24 +6.756096e+07
194 24 +3.972641e+07
195 24 +1.635710e+07
196 24 +1.905763e+07
197 24 +7.420136e+06
198 24 +3.624058e+06
199 24 +4.335774e+06
200 24 +1.810456e+07
201 24 +2.995930e+07
202 24 +2.081471e+07
203 24 +1.461945e+07
204 24 +1.517860e+07
205 24 +8.075617e+06
206 24 +5.827772e+06
207 24 +1.465553e+07
208 24 +2.073599e+07
209 24 +1.649669e+07
210 24 +2.254962e+07
211 24 +1.431043e+07
212 24 +7.632365e+06
213 24 +1.283218e+07
214 24 +7.494844e+06
215 24 +6.250714e+06
216 24 +1.516342e+07
217 24 +1.957328e+07
218 24 +1.481835e+07
219 24 +1.700510e+07
220 24 +1.574754e+07
221 24 +5.070377e+06
222 24 +2.943471e+06
223 24 +7.376236e+06
224 24 +5.262268e+06
225 24 +9.608719e+06
226 24 +2.207493e+07
227 24 +1.145647e+07
228 24 +1.471973e+06
229 24 +4.693540e+06
230 24 +4.565220e+06
231 24 +2.387176e+06
232 24 +8.627898e+06
233 24 +2.608576e+07
234 24 +3.609060e+07
235 24 +1.694352e+07
236 24 +7.265076e+06
237 24 +4.599710e+06
238 24 +4.290831e+06
239 24 +3.007710e+06
240 24 +4.070124e+06
241 24 +1.629390e+07
242 24 +1.812132e+07
243 24 +3.588817e+06
244 24 +7.253120e+06
245 24 +3.976530e+06
246 24 +2.494382e+06
247 24 +5.955830e+06
248 24 +1.174016e+07
249 24 +6.678155e+05
250 24 +1.053947e+07
251 24 +7.553733e+06
252 24 +3.763425e+06
253 24 +3.559398e+06
254 24 +4.385993e+06
255 24 +8.090575e+06
256 24 +8.536033e+06
257 24 +3.531619e+06
258 24 +4.544802e+06
259 24 +3.492483e+06
260 24 +6.545764e+06
261 24 +5.099658e+06
262 24 +4.147342e+06
263 24 +7.206665e+06
264 24 +6.339851e+06
265 24 +7.066053e+06
266 24 +7.063715e+06
267 24 +7.246521e+06
268 24 +8.225120e+06
269 24 +8.622401e+06
270 24 +7.307542e+06
271 24 +1.036490e+07
272 24 +6.611527e+06
273 24 +5.487108e+06
274 24 +7.196200e+06
275 24 +9.825732e+06
276 24 +7.729143e+06
277 24 +6.025600e+06
278 24 +1.582989e+06
279 24 +3.911710e+06
280 24 +7.493243e+06
281 24 +9.393118e+06
282 24 +8.110245e+06
283 24 +6.268819e+06
284 24 +2.362970e+06
285 24 +1.961357e+06
286 24 +1.792827e+06
287 24 +2.679749e+06
288 24 +1.442239e+07
289 24 +1.819059e+07
290 24 +1.463530e+07
291 24 +6.996622e+06
292 24 +2.743970e+06
293 24 +7.370690e+06
294 24 +1.247403e+07
295 24 +6.943308e+06
296 24 +2.794450e+06
297 24 +3.789653e+06
298 24 +4.640420e+06
299 24 +1.372933e+07
300 24 +7.413639e+06
301 24 +3.804507e+06
302 24 +3.611246e+06
303 24 +9.431463e+06
304 24 +4.224252e+06
305 24 +1.200599e+07
306 24 +2.299929e+07
307 24 +1.276274e+07
308 24 +3.496412e+06
309 24 +5.988031e+06
310 24 +3.562824e+06
311 24 +4.410103e+06
312 24 +1.040868e+07
313 24 +1.002780e+07
314 24 +3.588930e+06
315 24 +2.328978e+06
316 24 +2.292106e+06
317 24 +1.146968e+06
318 24 +5.857478e+06
319 24 +1.213496e+07
320 24 +5.959235e+06
321 24 +5.348857e+06
322 24 +4.464793e+06
323 24 +5.740756e+06
324 24 +3.409006e+06
325 24 +1.291884e+05
326 24 +5.305992e+06
327 24 +7.637805e+06
328 24 +3.464857e+06
329 24 +2.383860e+06
330 24 +7.549968e+06
331 24 +9.954768e+06
332 24 +7.249859e+06
333 24 +7.533970e+06
334 24 +5.688793e+06
335 24 +4.119591e+06
336 24 +6.898390e+06
337 24 +4.495891e+06
338 24 +2.342896e+06
339 24 +4.373821e+06
340 24 +4.518823e+06
341 24 +8.639432e+06
342 24 +7.677966e+06
343 24 +3.943704e+06
344 24 +1.983609e+06
345 24 +3.079685e+06
346 24 +4.478967e+06
347 24 +3.834494e+06
348 24 +2.347901e+06
349 24 +5.581572e+06
350 24 +4.838979e+06
351 24 +6.442302e+06
352 24 +5.511553e+06
353 24 +5.826328e+06
354 24 +6.095468e+06
355 24 +7.663171e+05
356 24 +2.937987e+06
357 24 +4.658317e+06
358 24 +4.459280e+06
359 24 +3.587840e+06
360 24 +3.057405e+06
361 24 +4.328748e+06
362 24 +4.044405e+05
363 24 +1.694783e+06
364 24 +9.455662e+05
365 24 +2.567255e+06
366 24 +8.774402e+05
367 24 +7.167636e+06
368 24 +1.090433e+07
369 24 +1.302224e+07
370 24 +9.594963e+06
371 24 +3.517637e+06
372 24 +7.178761e+06
373 24 +1.595718e+06
374 24 +7.275965e+06
375 24 +1.505307e+06
376 24 +8.096391e+06
377 24 +3.714735e+06
378 24 +4.183067e+06
379 24 +7.454537e+06
380 24 +6.710695e+06
381 24 +4.844704e+06
382 24 +8.064526e+06
383 24 +3.844495e+06
384 24 +9.404955e+06
385 24 +8.893560e+06
386 24 +9.494909e+06
387 24 +1.889193e+06
388 24 +6.971724e+06
389 24 +4.289433e+06
390 24 +3.756052e+06
391 24 +9.759574e+06
392 24 +4.198969e+06
393 24 +8.213237e+06
394 24 +1.080522e+07
395 24 +1.415300e+07
396 24 +1.358814e+07
397 24 +2.987853e+06
398 24 +8.329979e+06
399 24 +1.160630e+07
400 24 +8.303347e+06
401 24 +5.060759e+06
402 24 +5.428675e+06
403 24 +1.040311e+07
404 24 +1.339687e+07
405 24 +5.224459e+06
406 24 +4.729937e+06
407 24 +6.029891e+06
408 24 +5.174844e+06
409 24 +1.654343e+06
410 24 +2.248163e+06
411 24 +2.674118e+06
412 24 +3.505458e+06
413 24 +6.506703e+06
414 24 +1.034386e+07
415 24 +7.069084e+06
416 24 +5.895565e+06
417 24 +6.719440e+06
418 24 +7.475149e+06
419 24 +7.088769e+06
420 24 +1.078280e+07
421 24 +3.297063e+06
422 24 +2.668244e+06
423 24 +1.366220e+06
424 24 +3.973914e+06
425 24 +5.765614e+06
426 24 +9.729073e+06
427 24 +1.308486e+07
428 24 +1.160264e+07
429 24 +8.784231e+06
430 24 +4.747808e+06
431 24 +7.809549e+06
432 24 +1.135264e+07
433 24 +4.390937e+06
434 24 +5.079379e+06
435 24 +6.541080e+06
436 24 +7.462049e+06
437 24 +3.676065e+06
438 24 +4.551040e+06
439 24 +3.087705e+06
440 24 +4.500037e+06
441 24 +3.650612e+06
442 24 +3.836239e+06
443 24 +6.651251e+06
444 24 +3.525301e+06
445 24 +4.562709e+05
446 24 +6.944571e+06
447 24 +1.003533e+07
448 24 +8.215306e+06
449 24 +2.789805e+06
450 24 +4.726513e+06
451 24 +5.264557e+06
452 24 +5.513521e+06
453 24 +6.542774e+06
454 24 +3.366111e+06
455 24 +3.082004e+06
456 24 +3.439917e+06
457 24 +6.717823e+06
458 24 +7.187241e+06
459 24 +5.621321e+06
460 24 +8.049314e+06
461 24 +6.975980e+06
462 24 +2.211881e+06
463 24 +6.616643e+06
464 24 +6.587356e+06
465 24 +6.938766e+06
466 24 +9.944921e+06
467 24 +1.002591e+07
468 24 +7.241714e+06
469 24 +6.333266e+06
470 24 +5.135913e+06
471 24 +3.537932e+06
472 24 +2.903325e+06
473 24 +1.976687e+06
474 24 +5.480805e+06
475 24 +5.351627e+06
476 24 +3.877955e+06
477 24 +2.037839e+06
478 24 +1.742986e+06
479 24 +5.113520e+06
480 24 +2.562443e+06
481 24 +5.948662e+06
482 24 +2.880617e+06
483 24 +3.251396e+06
484 24 +5.799403e+05
485 24 +1.122563e+06
486 24 +5.076327e+06
487 24 +6.281754e+06
488 24 +3.631845e+06
489 24 +6.005630e+06
490 24 +2.697049e+06
491 24 +1.359502e+06
492 24 +2.308946e+06
493 24 +7.572392e+06
494 24 +3.549833e+06
495 24 +3.562756e+06
496 24 +1.207587e+06
497 24 +7.717309e+06
498 24 +5.543418e+06
499 24 +9.054616e+06
500 24 +4.121288e+06
501 24 +2.498436e+06
502 24 +1.761702e+06
503 24 +1.779007e+06
504 24 +4.479095e+05
505 24 +5.814674e+06
506 24 +1.294714e+07
507 24 +9.326402e+06
508 24 +7.400554e+06
509 24 +1.633446e+07
510 24 +9.473760e+06
511 24 +7.515760e+05
0 25 +4.009095e+04
1 25 +3.459297e+05
2 25 +6.711849e+05
3 25 +6.449485e+05
4 25 +9.035249e+05
5 25 +5.135440e+05
6 25 +1.922629e+05
7 25 +4.406781e+05
8 25 +1.540737e+06
9 25 +5.394188e+06
10 25 +8.369031e+06
11 25 +7.834974e+06
12 25 +9.088655e+06
13 25 +6.404031e+06
14 25 +1.651730e+06
15 25 +2.162917e+06
16 25 +8.799200e+06
17 25 +1.148825e+07
18 25 +1.559918e+07
19 25 +1.323008e+07
20 25 +1.077787e+07
21 25 +1.017435e+07
22 25 +7.076498e+06
23 25 +1.810031e+06
24 25 +8.240215e+06
25 25 +1.510795e+07
26 25 +2.240465e+07
27 25 +3.601571e+06
28 25 +4.097553e+07
29 25 +4.221273e+07
30 25 +2.471521e+07
31 25 +9.498946e+06
32 25 +2.727301e+07
33 25 +3.413878e+07
34 25 +5.165655e+07
35 25 +5.511847e+07
36 25 +7.408003e+07
37 25 +4.028159e+07
38 25 +3.241254e+07
39 25 +2.315643e+07
40 25 +4.826699e+06
41 25 +3.954138e+07
42 25 +2.877539e+07
43 25 +3.617331e+07
44 25 +3.899100e+07
45 25 +1.329944e+07
46 25 +1.818812e+07
47 25 +3.411379e+06
48 25 +2.257485e+07
49 25 +3.319014e+07
50 25 +2.978743e+07
51 25 +6.812674e+06
52 25 +3.216920e+07
53 25 +2.651414e+07
54 25 +1.671226e+07
55 25 +2.216299e+07
56 25 +3.012536e+07
57 25 +4.579501e+07
58 25 +1.868216e+07
59 25 +3.378528e+07
60 25 +4.682074e+07
61 25 +2.363449e+07
62 25 +9.235736e+06
63 25 +1.548617e+07
64 25 +1.812224e+07
65 25 +2.133276e+07
66 25 +3.122664e+07
67 25 +1.607619e+07
68 25 +2.416500e+07
69 25 +3.352499e+07
70 25 +1.055311e+07
71 25 +1.657818e+07
72 25 +2.529808e+07
73 25 +3.884991e+07
74 25 +1.052674e+07
75 25 +6.825747e+06
76 25 +1.250854e+07
77 25 +2.034011e+07
78 25 +2.090908e+07
79 25 +1.418559e+07
80 25 +1.304571e+07
81 25 +6.874004e+06
82 25 +1.609918e+07
83 25 +2.457691e+07
84 25 +5.367056e+06
85 25 +1.629773e+07
86 25 +1.275477e+07
87 25 +7.956638e+06
88 25 +1.904429e+07
89 25 +1.656715e+07
90 25 +1.219512e+07
91 25 +1.318742e+07
92 25 +4.066161e+06
93 25 +1.603676e+07
94 25 +3.046885e+07
95 25 +2.585373e+07
96 25 +8.647293e+06
97 25 +3.614466e+06
98 25 +1.026037e+07
99 25 +2.599831e+07
100 25 +1.947593e+07
101 25 +1.201780e+07
102 25 +1.291995e+07
103 25 +7.315767e+06
104 25 +1.291647e+07
105 25 +1.899157e+07
106 25 +3.690924e+06
107 25 +8.736430e+06
108 25 +7.711808e+06
109 25 +7.428796e+06
110 25 +5.235017e+06
111 25 +1.864559e+07
112 25 +1.283286e+07
113 25 +7.913619e+06
114 25 +1.509668e+07
115 25 +1.177152e+07
116 25 +3.158091e+06
117 25 +2.606081e+06
118 25 +7.254123e+06
119 25 +1.246339e+07
120 25 +1.009016e+07
121 25 +5.763148e+06
122 25 +1.209009e+07
123 25 +5.875465e+06
124 25 +2.075930e+07
125 25 +2.503036e+07
126 25 +1.504563e+07
127 25 +4.151814e+06
128 25 +8.435372e+06
129 25 +1.079875e+07
130 25 +1.101636e+07
131 25 +1.111549e+07
132 25 +1.320976e+07
133 25 +5.775599e+06
134 25 +9.671718e+06
135 25 +6.937004e+06
136 25 +6.933309e+06
137 25 +2.189727e+07
138 25 +2.851988e+07
139 25 +1.792147e+07
140 25 +8.332560e+06
141 25 +7.609157e+06
142 25 +1.345191e+07
143 25 +5.664005e+06
144 25 +2.056251e+07
145 25 +3.576516e+07
146 25 +4.755112e+07
147 25 +2.417937e+07
148 25 +2.038693e+07
149 25 +1.886859e+07
150 25 +3.712186e+07
151 25 +7.114261e+07
152 25 +1.051259e+08
153 25 +9.136316e+07
154 25 +2.608673e+07
155 25 +3.812400e+06
156 25 +1.824532e+06
157 25 +1.305129e+07
158 25 +6.238912e+07
159 25 +7.760167e+07
160 25 +1.770565e+07
161 25 +5.945006e+07
162 25 +2.433128e+07
163 25 +1.488877e+07
164 25 +9.855804e+06
165 25 +1.310861e+07
166 25 +3.612446e+07
167 25 +1.687715e+07
168 25 +2.704624e+07
169 25 +2.512560e+07
170 25 +4.289663e+07
171 25 +2.670847e+07
172 25 +1.203846e+07
173 25 +1.117431e+07
174 25 +1.608873e+07
175 25 +1.014162e+08
176 25 +2.580184e+08
177 25 +2.484874e+08
178 25 +4.703717e+07
179 25 +2.073979e+07
180 25 +9.852335e+06
181 25 +1.201890e+07
182 25 +1.779076e+07
183 25 +4.955094e+07
184 25 +3.294540e+07
185 25 +6.449187e+07
186 25 +7.570266e+07
187 25 +1.397904e+07
188 25 +7.961816e+06
189 25 +5.901481e+06
190 25 +6.101011e+06
191 25 +8.672039e+06
192 25 +1.962152e+07
193 25 +2.489640e+07
194 25 +1.190017e+07
195 25 +2.143050e+07
196 25 +6.988543e+06
197 25 +1.137172e+07
198 25 +1.205673e+07
199 25 +9.597486e+06
200 25 +2.191717e+07
201 25 +1.867469e+07
202 25 +1.541484e+07
203 25 +1.594688e+07
204 25 +7.621343e+06
205 25 +4.388186e+06
206 25 +7.387895e+06
207 25 +1.599632e+07
208 25 +3.163006e+07
209 25 +2.196587e+07
210 25 +7.966102e+06
211 25 +9.065843e+06
212 25 +2.048549e+06
213 25 +9.842409e+06
214 25 +5.565960e+06
215 25 +2.056309e+06
216 25 +7.778917e+06
217 25 +1.217511e+07
218 25 +6.545825e+06
219 25 +7.449916e+06
220 25 +8.984934e+06
221 25 +3.878229e+06
222 25 +4.761803e+06
223 25 +7.549785e+06
224 25 +5.925015e+06
225 25 +1.869489e+07
226 25 +2.151385e+07
227 25 +4.773747e+06
228 25 +2.759320e+05
229 25 +5.958659e+06
230 25 +8.493144e+06
231 25 +9.600045e+06
232 25 +3.781285e+06
233 25 +1.600101e+07
234 25 +6.304548e+07
235 25 +4.298098e+07
236 25 +9.665624e+06
237 25 +1.398405e+07
238 25 +7.181240e+06
239 25 +6.133578e+06
240 25 +5.777673e+06
241 25 +5.970765e+06
242 25 +1.175557e+07
243 25 +1.585845e+07
244 25 +1.015859e+06
245 25 +6.042435e+06
246 25 +7.822362e+06
247 25 +1.138717e+07
248 25 +5.219309e+06
249 25 +6.877058e+06
250 25 +6.516134e+06
251 25 +6.967089e+06
252 25 +1.313250e+07
253 25 +9.225458e+06
254 25 +7.922767e+06
255 25 +1.110864e+07
256 25 +9.839188e+06
257 25 +1.433807e+06
258 25 +1.841011e+06
259 25 +5.024482e+06
260 25 +3.235076e+06
261 25 +3.253834e+06
262 25 +4.209882e+06
263 25 +6.364364e+06
264 25 +6.277922e+06
265 25 +4.730863e+06
266 25 +6.422735e+06
267 25 +8.415175e+06
268 25 +9.564060e+06
269 25 +1.095284e+07
270 25 +1.143623e+07
271 25 +2.724275e+06
272 25 +9.976618e+06
273 25 +1.458589e+07
274 25 +8.870385e+06
275 25 +3.699392e+06
276 25 +9.014607e+06
277 25 +1.155159e+07
278 25 +6.644001e+06
279 25 +1.021101e+07
280 25 +1.366145e+07
281 25 +1.020788e+07
282 25 +1.852532e+06
283 25 +2.882903e+06
284 25 +4.376127e+06
285 25 +6.515233e+06
286 25 +7.256579e+06
287 25 +9.979944e+06
288 25 +9.762498e+06
289 25 +7.449591e+06
290 25 +7.209814e+06
291 25 +1.926477e+06
292 25 +3.572982e+06
293 25 +3.245729e+06
294 25 +3.481528e+06
295 25 +3.679905e+06
296 25 +4.114391e+06
297 25 +3.940449e+06
298 25 +1.390530e+07
299 25 +2.095833e+07
300 25 +1.051796e+07
301 25 +2.137074e+06
302 25 +7.122454e+06
303 25 +4.167698e+06
304 25 +4.336800e+06
305 25 +6.903216e+06
306 25 +9.237099e+06
307 25 +6.888373e+06
308 25 +5.757253e+06
309 25 +6.901104e+05
310 25 +9.837893e+06
311 25 +1.174998e+07
312 25 +3.881764e+06
313 25 +1.203558e+07
314 25 +8.846241e+06
315 25 +2.538483e+06
316 25 +1.339214e+07
317 25 +1.668117e+07
318 25 +3.754935e+06
319 25 +3.050372e+06
320 25 +6.185463e+06
321 25 +1.335681e+07
322 25 +8.275818e+06
323 25 +3.301571e+06
324 25 +7.547174e+06
325 25 +1.467894e+06
326 25 +1.076514e+07
327 25 +9.424752e+06
328 25 +1.606358e+07
329 25 +1.466440e+07
330 25 +5.939798e+06
331 25 +1.294012e+06
332 25 +6.633851e+06
333 25 +6.536481e+06
334 25 +5.208283e+06
335 25 +3.285659e+06
336 25 +2.448128e+06
337 25 +7.771304e+06
338 25 +9.908298e+06
339 25 +3.098306e+06
340 25 +5.071927e+06
341 25 +5.427063e+06
342 25 +6.632237e+06
343 25 +2.249790e+06
344 25 +5.534607e+06
345 25 +5.281308e+06
346 25 +5.670913e+06
347 25 +4.444949e+06
348 25 +8.449174e+06
349 25 +6.521180e+06
350 25 +1.825855e+06
351 25 +4.382264e+06
352 25 +7.313342e+06
353 25 +1.263730e+07
354 25 +5.380056e+06
355 25 +7.543516e+06
356 25 +1.237329e+07
357 25 +1.290190e+07
358 25 +5.623327e+06
359 25 +1.924440e+06
360 25 +4.855285e+06
361 25 +1.107174e+07
362 25 +1.497774e+07
363 25 +1.626424e+07
364 25 +1.158298e+07
365 25 +4.658963e+06
366 25 +5.559418e+05
367 25 +5.134608e+06
368 25 +4.046412e+06
369 25 +2.808952e+06
370 25 +2.909885e+06
371 25 +6.419628e+06
372 25 +1.208116e+07
373 25 +8.873983e+06
374 25 +5.413527e+06
375 25 +4.743387e+06
376 25 +3.363023e+06
377 25 +8.748749e+05
378 25 +4.633978e+06
379 25 +2.104385e+06
380 25 +8.041679e+06
381 25 +7.597317e+06
382 25 +5.928570e+06
383 25 +3.629059e+06
384 25 +9.329987e+06
385 25 +1.135895e+07
386 25 +3.642433e+06
387 25 +5.994032e+06
388 25 +2.624116e+06
389 25 +4.820651e+06
390 25 +5.151145e+06
391 25 +8.929972e+06
392 25 +5.375497e+06
393 25 +6.772810e+06
394 25 +1.188306e+07
395 25 +1.002513e+07
396 25 +8.702053e+06
397 25 +5.422512e+06
398 25 +9.021577e+06
399 25 +8.231833e+06
400 25 +3.821391e+06
401 25 +1.458708e+06
402 25 +6.306725e+06
403 25 +8.070228e+06
404 25 +3.972059e+06
405 25 +2.841095e+06
406 25 +2.833598e+06
407 25 +2.923594e+06
408 25 +1.227288e+07
409 25 +1.278225e+07
410 25 +5.541335e+06
411 25 +5.927624e+06
412 25 +6.470300e+06
413 25 +8.434250e+06
414 25 +7.744284e+06
415 25 +3.061923e+06
416 25 +7.752778e+05
417 25 +5.575575e+06
418 25 +4.668425e+06
419 25 +4.941852e+06
420 25 +4.346626e+06
421 25 +1.003561e+07
422 25 +1.308167e+07
423 25 +6.630397e+06
424 25 +1.703801e+06
425 25 +1.134451e+06
426 25 +7.049000e+06
427 25 +8.570866e+06
428 25 +4.639958e+06
429 25 +9.082189e+06
430 25 +5.316971e+06
431 25 +1.322852e+06
432 25 +5.047399e+06
433 25 +6.486972e+06
434 25 +8.144007e+06
435 25 +1.097952e+07
436 25 +5.865226e+06
437 25 +2.199455e+06
438 25 +1.817303e+06
439 25 +1.804745e+06
440 25 +6.348977e+05
441 25 +1.846941e+06
442 25 +1.319588e+06
443 25 +3.188273e+06
444 25 +7.498863e+06
445 25 +5.500533e+06
446 25 +4.624985e+06
447 25 +8.955587e+06
448 25 +6.402792e+06
449 25 +1.334354e+06
450 25 +2.483659e+06
451 25 +4.283274e+06
452 25 +9.960846e+06
453 25 +1.042611e+07
454 25 +7.208934e+06
455 25 +9.708017e+06
456 25 +1.313251e+07
457 25 +1.040714e+07
458 25 +4.162134e+06
459 25 +3.718449e+06
460 25 +7.707496e+06
461 25 +2.501051e+06
462 25 +3.589724e+06
463 25 +2.870659e+06
464 25 +2.209157e+06
465 25 +3.606383e+06
466 25 +2.766108e+06
467 25 +8.074514e+06
468 25 +1.190204e+07
469 25 +9.121073e+06
470 25 +3.478981e+06
471 25 +6.782666e+05
472 25 +2.225211e+06
473 25 +1.345202e+06
474 25 +5.218739e+06
475 25 +1.044895e+07
476 25 +7.592261e+06
477 25 +2.383632e+06
478 25 +5.583351e+06
479 25 +8.444812e+06
480 25 +1.064131e+07
481 25 +1.121208e+07
482 25 +7.034000e+06
483 25 +2.128861e+06
484 25 +4.798145e+06
485 25 +5.569043e+06
486 25 +9.637846e+06
487 25 +9.984944e+06
488 25 +3.487996e+06
489 25 +4.073339e+06
490 25 +4.052438e+06
491 25 +7.603016e+06
492 25 +3.446261e+06
493 25 +3.080847e+06
494 25 +5.863310e+06
495 25 +6.927531e+06
496 25 +8.273878e+06
497 25 +6.564839e+06
498 25 +2.781138e+06
499 25 +6.594430e+06
500 25 +2.932328e+06
501 25 +5.189579e+06
502 25 +6.471119e+06
503 25 +9.602116e+06
504 25 +1.180458e+07
505 25 +1.414394e+07
506 25 +1.354828e+07
507 25 +6.499964e+06
508 25 +2.951883e+06
509 25 +3.896031e+06
510 25 +5.132709e+06
511 25 +4.714903e+06
0 26 +5.217705e+04
1 26 +9.076191e+05
2 26 +4.822621e+05
3 26 +7.664727e+05
4 26 +1.297306e+06
5 26 +1.541072e+06
6 26 +4.349472e+05
7 26 +1.284378e+06
8 26 +9.803121e+05
9 26 +2.586892e+05
10 26 +1.793133e+06
11 26 +5.859171e+06
12 26 +1.888465e+06
13 26 +6.343813e+06
14 26 +1.038274e+07
15 26 +7.733524e+06
16 26 +3.332434e+06
17 26 +7.475975e+06
18 26 +9.334960e+06
19 26 +9.753834e+06
20 26 +8.756269e+06
21 26 +5.168243e+06
22 26 +5.795032e+06
23 26 +4.951329e+06
24 26 +1.558543e+07
25 26 +1.122303e+07
26 26 +1.461449e+07
27 26 +4.120016e+06
28 26 +1.190539e+07
29 26 +1.977231e+07
30 26 +1.835117e+07
31 26 +2.030105e+07
32 26 +1.992026e+07
33 26 +2.500312e+07
34 26 +7.434719e+07
35 26 +5.655234e+07
36 26 +7.300170e+07
37 26 +1.156045e+08
38 26 +6.243944e+07
39 26 +3.593683e+07
40 26 +2.159925e+07
41 26 +2.904170e+07
42 26 +5.805549e+06
43 26 +2.307197e+07
44 26 +1.362728e+07
45 26 +2.210314e+07
46 26 +1.736927e+07
47 26 +1.285708e+07
48 26 +3.463830e+06
49 26 +1.900562e+07
50 26 +2.565746e+07
51 26 +4.386198e+07
52 26 +5.474593e+07
53 26 +3.168142e+07
54 26 +4.023969e+07
55 26 +2.543834e+07
56 26 +4.956626e+07
57 26 +2.949043e+07
58 26 +1.003339e+07
59 26 +3.796270e+07
60 26 +5.118178e+07
61 26 +3.533524e+07
62 26 +1.161131e+07
63 26 +1.912391e+07
64 26 +2.065742e+07
65 26 +2.232697e+07
66 26 +5.864227e+07
67 26 +6.390132e+07
68 26 +3.286150e+07
69 26 +1.496515e+07
70 26 +2.710509e+07
71 26 +8.794957e+06
72 26 +2.740827e+07
73 26 +5.592628e+07
74 26 +5.533305e+07
75 26 +3.204452e+07
76 26 +1.510439e+07
77 26 +9.231442e+06
78 26 +1.117737e+07
